col,chosen,rmse_knn,rmse_mice_elastic
Q9CXU1,knn,0.4805575007650826,0.9192961921242523
A0A509,mice_elastic,2.4512286337659304,2.0242051394032283
Q9ESG4,mice_elastic,2.3458188853975317,1.1480741164383657
Q91W61,mice_elastic,2.426573781762618,2.0443102751612616
Q8BRB0,mice_elastic,,
A0A1W2P8C2,mice_elastic,,
P41230,mice_elastic,,
Q61112,knn,0.5909723691584416,0.7822038297497834
Q5F293,mice_elastic,,
Q8CI86,mice_elastic,0.8911323060692442,0.4507416338670128
B2RXR7,knn,1.0381696587549245,2.9325577580149176
Q8BJC1,mice_elastic,,
Q9D258,mice_elastic,,
Q8BP40,mice_elastic,1.3177569535448765,0.9666150515356398
Q9CZN8,knn,1.6283026865064587,1.7417008637237017
A0A140T8R7,mice_elastic,,
E0CYH4,mice_elastic,1.2244867701080482,0.7928031721801612
Q9JKN6,knn,0.2678221700321971,0.9779238131401057
Q8CEG5,mice_elastic,,
A0A0G2JEG6,mice_elastic,1.1493255329159777,0.9526233411573092
A0A1L1SSA8,mice_elastic,,
Q3TWY6,mice_elastic,1.3179301286026026,0.8475432681925638
Q69ZA1,knn,2.9179597594198543,5.497749161819446
Q8C4U3,mice_elastic,1.4403389555554638,1.0179326140561173
Q8VCE7,mice_elastic,0.19524232959935756,0.05893291380330548
A0A1W2P7Q6,mice_elastic,,
Q3UNN4,mice_elastic,,
Q8VHY0,mice_elastic,1.8453654467035996,1.0913231396701004
Q61733,knn,2.5457381303011952,4.476593883405727
D3YU60,mice_elastic,,
Q8BNZ1,mice_elastic,,
Q9CZR3,mice_elastic,,
Q4GX45,knn,0.4092631986916411,1.5888887355624794
Q3UEK9,mice_elastic,,
A0A087WRP7,mice_elastic,0.47557832140233236,0.3278415673099276
Q2M4I9,mice_elastic,,
Q5SF07,mice_elastic,0.9513886149017674,0.8253630933544462
Q8BHJ9,mice_elastic,,
Q3TWN3,mice_elastic,,
P97772,knn,1.4589074164720184,1.8784856771335292
B2RPZ7,mice_elastic,,
J7I1C3,mice_elastic,0.15948274615831198,0.051510660474478207
F6XYI9,mice_elastic,1.6319931741972733,1.0818976786374899
A6H6S8,knn,0.21649669458698798,0.7293942608620081
A4FUT9,mice_elastic,3.210867000097904,2.3235024425555824
G3UZ31,mice_elastic,0.5776282007283825,0.5000952385579153
Q5M9J9,mice_elastic,5.351994963441873,4.338914555412905
D6RI20,knn,2.411767673683038,4.227888524840057
Q3UE75,mice_elastic,,
Q8C4S9,knn,1.1454027715110877,1.6898185356355755
Q5BKS5,mice_elastic,,
Q9CSZ1,knn,0.8828086355711656,1.606497613694382
Q3UYD3,mice_elastic,0.6331772114724656,0.5642780032678643
Q545C7,knn,0.32434727773886113,0.3704930475715203
A6H5Z3,mice_elastic,1.2545261237535277,0.5257920705337704
Q3UH86,mice_elastic,0.912293153428851,0.8114835152055532
Q7TS81,knn,0.5149135089197148,0.8109748584635306
Q3TB65,knn,0.0187117242840218,1.3569479180742747
E9PYT3,mice_elastic,,
E9PYN2,knn,1.3489250353547448,2.0184434210049162
A6H659,knn,0.34483444509864963,0.43544745047461647
Q3UTB8,mice_elastic,,
Q64105,knn,0.7807431462088197,1.6494708750162164
Q8K339,mice_elastic,0.5355977274429927,0.16753567807924755
G5E8B9,mice_elastic,3.6207899590993238,1.945039418575617
Q9D0P8,mice_elastic,3.3805280012754597,1.8610828383064406
Q3TWY9,mice_elastic,0.376837598479788,0.22444514051158568
Q91WA4,mice_elastic,,
Q9CPR5,mice_elastic,,
Q9ES34,knn,0.08203626466314032,0.27454036572523616
Q8VCN5,mice_elastic,1.2834921894832099,1.0348372841246993
A0A286YDG5,knn,0.6868555431256412,2.139140637024502
F8WH58,mice_elastic,1.2948749545736953,1.0445434492099672
A0A0J9YUN2,knn,0.15214332477162335,0.5696559588348385
Q99J48,knn,1.5972974963581694,2.4907974583161936
M0QWZ1,knn,1.539960730512042,2.321478650896668
Q91WM2,mice_elastic,1.475618561979221,0.8608097101583193
A0A1D5RLF1,mice_elastic,,
E9Q688,mice_elastic,,
F8WJ31,mice_elastic,,
Q8CIV8,knn,1.3161150394793746,1.9235070492549693
Q8CFR0,knn,3.0956110105469103,4.008876060693097
Q78YZ6,mice_elastic,,
Q61625,knn,0.33292572619419847,1.4487241398711002
Q3TV20,mice_elastic,,
B2LVG5,knn,0.5449755309633304,0.7369583863513816
D3Z3F8,mice_elastic,,
D3Z0B9,knn,3.5589596591297643,4.133554901028677
A0A0U1RNL1,mice_elastic,0.3923449900848575,0.33817942295557196
Q80UI5,mice_elastic,,
Q544D1,knn,1.7102734477192545,1.8100981359251538
Q8C407,mice_elastic,1.1391436652596982,0.9094545444826747
G3X9D3,knn,0.46228001296615345,1.2985880903128326
Q924T2,mice_elastic,,
A6H611,knn,0.7002509246319829,1.4259053508913122
Q3UJN9,mice_elastic,,
Q8CHE4,mice_elastic,,
Q3UGB7,knn,0.9248587353280546,2.31604239773884
Q99L85,mice_elastic,,
Q4FJM3,mice_elastic,0.8170874973472033,0.46497507976349295
Q91ZE6,knn,0.32017798233950373,0.5788274407257517
Q8C166,knn,0.5381689027379363,0.7548920010808975
Q9CPW2,knn,2.032229149218051,2.0863945435774083
P50543,knn,0.6189578590919734,0.7512458252301515
A2AMS3,mice_elastic,,
Q9R022,knn,0.8413953219610607,1.0156148824914062
Q8BHT6,mice_elastic,1.5581847224657397,0.18198024712973812
A7TU71,mice_elastic,0.381926713917884,0.2268455011205947
O08576,knn,1.2080188426589085,2.2899125479204896
Q5NCH9,knn,1.5581257684986203,2.2606352052467544
Q5DTP6,mice_elastic,,
Q8VHB4,knn,0.752949151142117,5.107692886157142
F6TS96,knn,0.6586595899549059,2.594335049880651
E9Q3M0,knn,5.421787099971507,7.307250715877852
Q5NDA4,knn,1.5174380120199624,2.281672557543324
Q8R2Y2,mice_elastic,,
E9Q3M5,mice_elastic,0.7750512743634456,0.22550690662251932
E9Q8I9,knn,0.969073697753217,1.556773825762552
P70280,knn,1.4057234521399475,1.4423851840981854
Q8VDT9,mice_elastic,,
A0A0R4J1J1,mice_elastic,,
Q68G54,knn,0.06174595458140343,0.14207194151963168
B1B0C7,mice_elastic,,
Q8R1K1,mice_elastic,,
E9Q6Q4,mice_elastic,,
Q9CR37,knn,1.062689248466865,2.117364014260607
Q80XJ5,mice_elastic,,
P52875,mice_elastic,,
A4FUS0,knn,1.221045006491415,1.8654579109642244
P56183,knn,0.08650764735736916,0.7745900731449302
A0A0G2JDP0,knn,0.6517911417120659,0.7152301917954295
Q5H8C4,mice_elastic,1.0182452941285476,0.18633048580907674
Q8BKP1,knn,1.374961099789993,1.6823646466690358
A0A2C9F2C1,knn,3.1027166218886504,3.734466136516853
J7NUP1,knn,0.7900230725910209,0.955262795420063
Q8C4B4,mice_elastic,0.38451654945930797,0.3605872322953856
F8WHS8,mice_elastic,1.4569551859414391,1.1344436539828135
Q62101,mice_elastic,,
E9PUL6,mice_elastic,1.404382036385138,0.2116971718245835
I7HPY1,knn,0.6887128670134715,0.8307141274570371
Z4YLT8,mice_elastic,,
Q9QUR8,knn,0.06461772751364238,0.37508001129083635
Q8CFE4,knn,0.8323233484873153,0.9774888269994244
Q5F285,mice_elastic,,
Q6KAU3,knn,2.289769748013557,2.4154653954908225
E9Q3E3,mice_elastic,,
S0DHL8,knn,1.2224472346852635,2.3604236011221706
Q8BTG3,knn,0.5645342026256158,0.8224794851417693
D6RIQ3,mice_elastic,,
Q9CQ06,knn,2.8171965315172924,2.856405001795713
Q9CPN8,mice_elastic,,
A1L341,knn,0.7648383001779064,2.2348238254936947
E9Q6T9,mice_elastic,,
Q9D7E4,mice_elastic,,
Q99MX0,mice_elastic,,
B2RPU2,knn,1.1774409164315127,1.2163581617679737
Q9JJ28,knn,1.1423221260143115,1.8447715488702112
Q8C7E9,knn,0.8884426143533674,1.1100121294674918
Q8BGR1,knn,0.8799797698224302,0.985437773380469
Q8BXL1,knn,0.9900078733765907,1.0836891029960647
Q9CY16,knn,0.6401057133276638,0.8886710861935089
A2A791,knn,0.10669063287224569,0.245392048541193
D3Z7R5,knn,0.8167685836090653,1.089986610792734
A7YY80,mice_elastic,1.6612466794492082,0.9761640922683241
Q80T41,knn,0.5413964684732671,1.4452359706453326
Q3UQ85,mice_elastic,1.4473416288028818,0.721976391101125
Q8CE90,mice_elastic,0.339138169423127,0.2419888236801492
Q8C297,mice_elastic,0.7374232925359417,0.6773983698713832
Q9D4G5,knn,0.5196501809781833,0.8009439708201621
Q8QZT6,mice_elastic,1.1490262424543016,0.690443087665717
E9QNI1,mice_elastic,1.2895827259671029,0.29462630701015696
D3Z3T8,knn,0.7104221870463717,0.742362798176487
Q3UVK0,mice_elastic,,
Q9D1N9,knn,0.01559129208592004,1.4865573820872569
J3QMC5,knn,0.36785713269081427,1.4845855868333453
B9EIE8,mice_elastic,0.6965703774089569,0.5018947726417073
A2AKV7,mice_elastic,2.7171592525130595,2.4041736374067137
Q4FJT0,knn,1.393284684070253,2.2367389121443977
P30115,mice_elastic,,
Q9D8V7,knn,0.3478773420825188,0.9376987642987152
Q8R0Q6,mice_elastic,,
Q9CWU9,mice_elastic,,
Q9EP53,knn,0.9301488988495323,2.618199456668196
Q3TD37,knn,0.5274460950133636,1.878756032804554
Q6PFY1,knn,0.31627334034091587,0.5650895645803081
A0A0R4J060,knn,0.0881607177284274,0.09701353805807138
B9EKL6,knn,0.088045250170574,0.7937805362175578
Q3V384,mice_elastic,,
Q9DD02,mice_elastic,1.957190656892543,1.6352217551848316
Q9CRA9,mice_elastic,,
Q922A3,mice_elastic,,
I6L9D3,knn,0.7246694557216975,1.1987351610795378
Q3TXV7,mice_elastic,,
D3Z0K6,mice_elastic,,
Q99M08,mice_elastic,1.288759651400813,0.040652781198250686
D3YUW8,mice_elastic,,
B2CSK2,mice_elastic,3.3058331619990455,3.2186578273809094
Q9WU01,mice_elastic,0.8833108549538792,0.5676342770739548
Q3UI84,mice_elastic,1.4250544675745216,1.2582685715195712
Q8BXR1,knn,2.4637398073405876,3.4964013310337174
Q9DBS8,mice_elastic,1.6918583148987705,1.059874083372941
Q8C7D2,mice_elastic,,
Q50HX0,knn,1.4275367839074016,2.181178482345372
Q8BGH7,mice_elastic,0.9605161898609579,0.3806641119277955
Q3TAJ6,knn,1.2723905351024276,2.51061582971396
H7BX15,knn,0.3117200552213886,0.7050502936769771
Q8BIJ7,mice_elastic,1.0772167212321115,0.9318326026809456
D3Z316,knn,0.24875824344975547,0.46293966700032607
Q3U5V2,knn,0.5514997503448361,0.6452500292094461
Q9CXI0,knn,0.40544579514966345,0.5420328865191345
Q3UXU8,mice_elastic,1.25838019010404,1.216828553595847
Q3UYK7,mice_elastic,,
Q9D173,mice_elastic,,
Q5SUE8,knn,0.7010485754221475,1.0464018866691558
Q9JK38,mice_elastic,,
S4R2E1,knn,0.47462151323736723,1.3442797899348615
A0A286YDP0,knn,0.0325966000900378,0.32168209127250413
Q8BTE0,knn,1.4053270440357006,2.5458723020679193
A7YL62,mice_elastic,,
Q3TQ29,knn,1.8603992321876992,1.9460135837985977
F7CC56,mice_elastic,,
A6PWX1,knn,1.0710615015416245,1.2982843434150813
E9PUF7,mice_elastic,0.1551465488230588,0.1423259144773372
Q9CQF8,mice_elastic,,
Q5U4G4,mice_elastic,1.1045264858091919,0.8452944551608174
Q62511,knn,0.9330416252291179,1.5219321330750741
Q571J5,mice_elastic,,
Q6KCD5,knn,0.715272328715135,1.5475483475690817
Q99LI5,knn,1.5524017031866297,1.8457434451198533
Q3U8Y1,mice_elastic,0.8696409856638266,0.515302898645771
Q9D3H2,knn,0.8097872101252103,1.7079775676183768
A0A2I3BPY7,mice_elastic,2.509232274053749,2.3560054024393664
Q541T2,knn,0.6918299714539226,1.8477703545391462
Q3TCN2,knn,0.9439827551383054,1.940165875779735
Q8BJH1,mice_elastic,1.5106271453919908,1.2634542263611523
Q7TNU7,knn,0.3338832845078866,0.9753254158350343
V9GX00,mice_elastic,2.3403659530142087,1.3468077568764931
A0A1W2P7R5,knn,0.2696941479425613,1.0369396415043541
G3X8S2,knn,0.9781258256804157,1.6628714130594722
Q542A1,knn,1.224843136536227,4.09174151596215
Q3UVD6,knn,0.4010642247485145,0.6082828935003456
A0A0U1RPX7,mice_elastic,2.1745484467856575,1.9555310772514376
Q6PCM2,knn,1.2591313681311596,1.351284917157711
Q3UPB9,mice_elastic,1.3634923733757658,0.25038204346707904
A0A1D5RLV7,mice_elastic,,
Q9CR56,knn,0.20974963888104736,0.2770909518511315
Q91XX1,knn,0.9020328003408027,1.5221343436792278
P0DJF2,knn,0.5458576987315306,0.7045107388431653
Q6ZWR0,knn,0.15523047880201937,0.5029915551376591
Q8CC21,knn,0.2010663381848046,1.0028918927518733
Q9D1I6,mice_elastic,0.8087935005440247,0.296167542710978
Q8CDV2,knn,0.532911892617404,2.062163134505607
Q921S7,mice_elastic,1.421788687801694,0.8631223948284332
Q9R061,mice_elastic,0.9854933134071407,0.919434992238248
Q8CAZ9,knn,0.40172048278639866,1.0752261490893293
A0A286YCI0,mice_elastic,,
Q8BK66,mice_elastic,1.1411560188114562,0.6360643428842606
A0A0A0MQM6,mice_elastic,,
Q8BH60,knn,1.114696140194427,1.9638974594544076
F8WIA3,mice_elastic,1.0156520529331012,0.8623635578968885
Q8K1N1,knn,0.5126324899204567,1.0697355595722584
Q8R1F0,knn,0.02395987708490102,1.0191450546790517
J3KMQ6,knn,0.5055243501957281,0.5969426382543036
P21447,knn,2.2994498359953885,3.8401340021198003
Q9JJD0,knn,1.0786602733508823,1.3978741736903215
Q8CE18,knn,1.0827111060755945,1.9119393053260796
Q9D1M1,knn,0.6418539049800859,0.890058079644695
B6YY24,knn,0.1176272663935483,0.30324311731247877
A6X919,mice_elastic,0.3199046508231896,0.27723741323169804
A0A087WQQ5,mice_elastic,,
Q80W37,knn,1.054347559836199,1.6745551487530652
Q9JIH2,knn,6.61745331175812,7.942231695449239
D3YUI7,mice_elastic,,
Q3ULP8,knn,0.4135766334749594,2.3840872858128446
A3KMD2,knn,0.03557411695356649,0.17915059639433425
A3KGA5,knn,0.33023295353195414,0.5235143194983338
G3X9V7,knn,0.41577523656033,1.245207541702814
A0A087WQN7,knn,0.9195862739998044,1.4461258262293604
Q9CZH3,mice_elastic,,
E9PYT0,knn,0.4076000277582396,0.6313504833293255
Q91X52,mice_elastic,,
Q9CQJ1,knn,0.3608061676090468,0.5915599876132979
Q8K3A9,mice_elastic,,
Q8BKE9,mice_elastic,0.6311618764746229,0.6030463825099083
Q5DTL2,mice_elastic,,
S4R1W1,knn,1.4502955655020162,2.322913885149334
Q8R1H0,knn,0.17029531150999225,1.1095451429323218
Q9D4H1,mice_elastic,,
Q8QZY4,mice_elastic,,
Q8VBY2,mice_elastic,,
Q8K0C1,mice_elastic,0.31800305002125007,0.2204604814142642
Q3UII2,knn,0.5329995928698626,2.0711423184765567
Q00898,knn,1.0235576191251046,2.080869342161727
A0A2C9F2B5,knn,0.9233302821044311,1.5048968234655358
Q99JZ9,knn,0.40620053879621626,1.070511300846413
F8VQK3,knn,0.2554206089042721,1.3843286130569104
Q3UHT7,mice_elastic,0.791163505594054,0.5734380834397793
Q91VS8,knn,1.028762237990913,3.1552790230658934
B2RTC8,knn,1.5813716033147494,2.3119779507983984
E9QAB6,mice_elastic,,
B9EJ80,knn,0.4993340097551258,2.0544968626206854
Q6P1J0,mice_elastic,,
Q3UYU7,knn,1.6992290222092967,1.7303015920348204
A2CG63,knn,1.0812107681097367,1.923729551473835
Q9QWV9,mice_elastic,1.707783130379191,1.4094251190426783
A0A075B5P6,knn,0.5481071489827707,0.8421360964503786
E9Q0A3,knn,0.27303492863925605,0.7521839136819531
Q6NT99,knn,0.18499078257019574,0.4171998353639039
Q541B1,knn,1.7627628577761965,2.157067074375231
F7CVW0,knn,0.12596754525398002,0.74011022613439
Q8C4W3,mice_elastic,,
Q7TT04,mice_elastic,3.7059001200977937,3.594620387180381
Q3TZN6,knn,2.153287114918979,2.2497704331219164
B2RU90,mice_elastic,0.4045695228947586,0.0024457299629478913
Q3TXU5,mice_elastic,0.6329824661059997,0.21081592027955817
Q9JJZ2,mice_elastic,1.5165762979326627,0.8142298089570936
Q80TG9,knn,0.7010510423917898,2.591456354592686
Q3TZG8,mice_elastic,,
B2RS09,mice_elastic,0.2937339626334714,0.1349601304844987
O55222,mice_elastic,0.6058829947241026,0.2338445100446414
Q9CY62,knn,0.3448621642671391,1.1373179998544451
Q8VDM1,knn,0.012700717470747592,0.6592574903961554
B2RQH0,mice_elastic,2.906879272937431,1.9976667791318432
Q99KD5,mice_elastic,0.9777415757853791,0.8563075288555696
Q8C3X2,knn,1.4351532689748738,1.6288976966384174
Q8R3C7,knn,1.50782056549759,1.6072689885922842
Q05BF0,mice_elastic,,
Q53YY4,mice_elastic,,
Q3UGJ5,knn,1.6201436128144853,1.743272872443964
Q9CPS8,knn,0.7429528061280687,1.2180226385732615
Q6PAM0,mice_elastic,1.7797496833612514,1.4187501916464993
Q9CWI3,knn,0.18657825563767508,0.5418313991701563
Q9QUI3,mice_elastic,,
A0A0J9YV56,mice_elastic,,
B2RUA5,mice_elastic,0.1255308565666431,0.0295627835722125
P83741,knn,0.3934722310425699,0.7131487883808404
Q3UHD9,knn,0.6610401250861618,0.9414402359556202
A0A0R4IZZ6,knn,1.6403484805169144,2.836360308382109
Q8CDM8,knn,0.5108259993031886,1.9279783007406903
Q8K1R3,knn,1.5390754825400477,1.5759890993346304
F8VQF9,knn,1.0641823341023826,2.6352941163715298
A0A0R4J065,mice_elastic,,
Q9DC48,knn,0.7422083514191617,1.0044952461635626
Q9CQE3,mice_elastic,,
E9QMH7,knn,1.1134833505179667,1.2899460044096434
F6WM75,knn,0.5951855875734114,0.6120610139214737
Q8K0C9,knn,0.5484166783491577,1.311699725420822
B2RXL5,mice_elastic,1.9255933495104938,1.7587712171872496
P50427,knn,0.5884010050555523,0.8474805007274199
A6H6E9,mice_elastic,,
Q99K23,knn,0.585118296928579,0.7569599439389822
Q8BWV2,mice_elastic,,
D3Z3Z3,knn,0.2947872496497102,1.0816975408260365
Q3U9H3,mice_elastic,,
Q52KB8,mice_elastic,,
B1AVF2,mice_elastic,1.4235864432017455,0.4142295647302175
Q8BMI0,knn,0.7526787478515727,1.7492405999495166
D3YVU0,mice_elastic,0.2971426525862867,0.05346574103045368
Q545V5,knn,0.22321272344324908,0.6331030862010754
Q3UI43,mice_elastic,,
G5E8J3,mice_elastic,,
Q9CZK0,knn,2.12426064952621,5.004595747687566
Q9CQS4,mice_elastic,,
E9Q6H8,mice_elastic,,
Q9D3N8,knn,7.3336184415478565,8.503230896051443
P56389,knn,1.7591631886134824,2.569210193828699
Q9DCC1,knn,0.7483633503084305,1.3658447756247323
Q8VHX6,mice_elastic,1.7869090479099083,1.4684954978190279
Q9Z2D1,mice_elastic,0.9660487932564252,0.16301168038552957
H3BLL2,mice_elastic,0.6728632075633878,0.5958018435125126
A0A1B0GSR3,mice_elastic,,
A0A2L2P595,knn,0.9954074135643336,1.4026032943405748
Q3U3Q1,knn,0.32853336808712186,1.2282061904902357
A0A0G2JDW2,knn,0.8469099254169139,0.944416354269431
D3Z5K8,knn,1.0349833913071216,1.4357893910657202
E9Q3L1,knn,0.706799494993413,1.0583396227729334
Q8C419,knn,0.9005780994128583,2.6868933174004592
B2RUJ2,knn,0.9653058883001978,0.9922357108001455
Q3UL40,mice_elastic,3.8632682762908566,3.02544657207891
Q3TGG2,mice_elastic,,
D3Z5P0,mice_elastic,1.4815652133067365,0.6106869497226735
Q8C2E7,knn,0.06183839688638287,0.6400492372669232
Q9DCU6,mice_elastic,2.029619888007941,1.863684841666952
J3QP80,knn,0.43340248247775137,0.5659890416633981
F6RQN3,mice_elastic,,
Q3URF5,mice_elastic,,
A0A158RFV1,mice_elastic,,
B9EIX2,knn,1.6383893895660557,1.9937529512197985
Q3TCN5,mice_elastic,,
Q5HZH8,knn,0.7429022831955286,1.269852160390969
Q3U6G8,mice_elastic,,
Q330P7,knn,0.0030360349323036813,0.1180542405989666
Q65ZC0,mice_elastic,,
Q5SWZ5,knn,2.333630845798523,2.5024438181609114
G3UWH9,knn,0.3691312591317754,0.6578978814855957
Q9D708,knn,0.11336095947422554,0.3088269121835823
Q8R1G2,mice_elastic,,
Q3UHK6,knn,0.7202051599593934,1.0231738816169451
Q4QQP1,knn,0.8386618071244779,1.6174290001029066
Q3TDP3,knn,0.4207493647376128,2.164333675488903
Q8BLH7,mice_elastic,,
D3YZC2,mice_elastic,,
Q78J03,mice_elastic,,
Q8R3U1,mice_elastic,1.3836214628113686,0.8734813186818342
Q8CHX7,mice_elastic,0.18984199538343421,0.1614654335201532
G3UYG6,mice_elastic,3.1455285869026803,2.4679941492194795
Q3UYM1,knn,2.2573033753670244,3.393823893696519
Q9DC28,knn,0.5989972016238216,1.1642954842762896
B7ZNH7,mice_elastic,1.5675677343901626,1.3407928870746926
E9Q1Q9,knn,0.4382620942510916,1.4480140959881398
Q9JK37,mice_elastic,,
Q8C4Q6,knn,0.4725536413367006,0.5066127977031156
A0A1D5RM90,knn,1.1122251922079924,1.9286402727201497
A2RSX7,mice_elastic,,
P97825,mice_elastic,6.790275911840017,5.753602276164054
A2ASR8,mice_elastic,,
Q9QXV1,knn,0.38286260463869104,0.5475583661325415
Q792A4,knn,0.26180653637016654,3.0354505490020376
Q80W22,mice_elastic,,
Q8CE96,knn,0.2070355707908357,3.8245947771299154
Q5NCR9,mice_elastic,,
Q6PEV3,mice_elastic,1.0911709238024314,0.986482974582505
Q3TPC7,knn,5.4994318758047465,5.908828787660836
F6SPQ1,knn,0.42213236873310683,0.8076012026061149
Q8BXL7,knn,0.45383669265254695,0.63554064347828
Q61687,mice_elastic,,
Q2NL54,knn,0.6029613545419639,1.5341066448303657
Q543M9,knn,0.7284247432841519,1.2235836593329201
A0A1Y7VK76,mice_elastic,1.8708524162836069,0.9917023264390368
D6RCG2,knn,0.45226424055426373,0.49821377226743996
Q52JJ6,knn,0.6381931423362905,2.131536840378681
Q80W68,knn,1.177545647219965,1.3378670295450112
A0A0N4SVA0,knn,0.32546962583708916,2.020493437206186
P62876,knn,0.7592552005090837,1.3920063937730185
Q921W0,mice_elastic,,
Q545G5,knn,0.8936152804177762,1.2878194374241319
F6SPK0,mice_elastic,0.3618792196761799,0.08520291802335528
G3XA57,knn,0.7911538503720967,1.237557264147284
Q3UYC1,knn,0.9594739845280428,2.4680591477289777
Q921Z5,mice_elastic,0.7463649047508958,0.24797107731011758
D3YV13,mice_elastic,0.7146850833339442,0.4152564983388447
Q8C108,knn,1.931685882152644,3.6533579562773415
Q9Z1T1,knn,0.0436631781692723,0.4109220750506654
Q8C8Y1,knn,0.5670440940816666,0.6164394594136744
Q8BVK3,mice_elastic,0.5348917173506536,0.5127048756154576
O88665,mice_elastic,,
B2RWY6,knn,1.0332204930624729,1.5159772471458917
A2AW05,mice_elastic,1.9375429201136172,1.6258756603601632
S4R1C4,mice_elastic,0.5338576664063768,0.044052281787496955
O88951,mice_elastic,1.0286614232901259,0.2634938118923284
Q3U2A8,mice_elastic,0.3460416234949878,0.1664662596825736
Q80WT5,knn,0.0458196571879898,0.05151661487440324
E9QN59,knn,0.3637261948541862,0.3646029286088915
Q9D1T2,mice_elastic,1.2590657500610882,0.2954024718483037
Q9D4H2,knn,0.4882587212546544,1.0024945692415062
Q9JK42,mice_elastic,,
Q3U4R0,knn,0.11282130051701286,0.37642072539151095
Q0VF62,mice_elastic,0.8202244881774131,0.07797606286508456
Q9R1L5,mice_elastic,,
Q6GQT1,knn,0.2938984893186919,2.150063925593603
Q6PGC1,knn,0.30871864460345544,0.5504105137734804
Q99JX1,mice_elastic,,
D3YWK1,knn,0.7793580759286811,1.346957578089072
B2RTL5,mice_elastic,,
Q8BM39,knn,0.3578790952249084,0.43844464126362215
E9QNF7,mice_elastic,1.1403953150674135,0.7067246969420978
Q8CJ19,knn,0.9139284472419482,2.036203400641768
Q9DCS2,knn,0.3944090024913861,0.7556031996741568
Q3UEM7,mice_elastic,0.6871936947386736,0.5738474676051367
Q149F1,knn,2.244357196043723,3.0830846722513567
D3YYL1,mice_elastic,,
Q9CU65,mice_elastic,1.3616665413926388,0.7020741595049824
B2RRM5,mice_elastic,,
Q8VCX5,mice_elastic,0.4849305139700867,0.34056963431632803
Q3TTF2,mice_elastic,2.2826082999023094,2.0741889577708723
Q3UPY7,mice_elastic,,
Q99N92,mice_elastic,,
F8WHT3,mice_elastic,0.3476093554173178,0.0656136610799184
Q3SXD3,mice_elastic,0.3417283210069047,0.3239852390930196
Q3TSP0,knn,0.3585254386362464,2.9791616231571925
Q9Z120,mice_elastic,1.1364902000129238,0.4707872568203659
Q542I7,knn,0.2948881893666658,0.47169565017406107
Q3TDA1,knn,0.7738196657714942,1.4162568762508516
A0A0A0MQB8,mice_elastic,,
D3YZN4,mice_elastic,,
A0A1L1SSA3,mice_elastic,4.964495851811183,4.165377506816436
Q8C132,mice_elastic,1.2884085819195166,1.2432132177889788
Q9CQ13,mice_elastic,1.0399451020364172,0.6114100543128685
A0A0R3P9C4,knn,0.8270074726585405,1.9711589096918536
B2RPW5,mice_elastic,,
Q9ERA0,mice_elastic,,
Q3UPG1,mice_elastic,0.6996345051266306,0.4212081234187792
Q6ZWQ7,mice_elastic,,
Q9D8Z2,mice_elastic,,
A0A0A0MQK7,knn,1.9117916941522297,2.4505005968491904
Q9CQ18,knn,0.13410528555718151,0.6908365244831876
Q547B4,knn,0.5311447096124189,0.6129507912610358
Q8BVF2,mice_elastic,,
G3X915,knn,0.44637698669222314,1.45889801719805
Q9JL60,knn,1.4146424101831132,1.7019087871677456
Q3UD58,knn,0.07381517619362653,0.5978286481836421
Q80Y55,knn,1.1012607247581538,1.6312266358503953
Q8BG40,mice_elastic,,
Q9D071,mice_elastic,,
P35505,mice_elastic,5.228598477425217,5.165151323282505
Q497V8,mice_elastic,,
F8WHN4,mice_elastic,,
Q8QZV7,mice_elastic,0.2644236681862408,0.016452154322913446
O70572,mice_elastic,,
A0A0A0MQ99,mice_elastic,1.9128449292515954,1.8393327951931653
E9Q1V5,mice_elastic,,
K7Q751,knn,0.20030011483068655,0.7536084955915177
Q9D0I4,mice_elastic,,
Q3TIR3,knn,0.3535586480521648,0.6830577463918014
Q3KN99,knn,1.047307046051856,1.4194156575665013
Q99M31,mice_elastic,,
O35668,knn,0.5055792117512462,1.6636167875561707
B1AXI2,mice_elastic,,
Q3V1L7,knn,3.984256301377554,4.330503681163858
Q924S8,knn,1.4539311272072037,2.1087897640927897
D6RJ61,mice_elastic,,
Q62159,knn,0.7332356111515614,1.9638326536499149
P70271,mice_elastic,,
Q3UGT3,knn,0.9909498049375938,1.0603546841421005
Q5EBJ4,knn,0.5880630427093366,1.897949266016277
A1L0V7,knn,0.9803712782483114,2.250236950697069
Q9EPL2,knn,0.0631928519627,0.08130867722493594
Q0PD45,knn,0.28972245103352373,0.5811950259985008
Q9JI59,mice_elastic,0.6370266939175834,0.5547371534608397
Q5U430,knn,0.7529108068713869,0.7979317370040075
F8VPY2,knn,1.6137579362785581,1.9909214787836853
I7HJQ8,mice_elastic,,
B7ZWA9,mice_elastic,,
Q80ZI6,mice_elastic,1.3874430235420192,0.6805480276179331
H7BWZ1,knn,0.3715601733479818,0.8649286981257258
A2BGN7,knn,1.1130104851867022,2.5800160057880337
Q9D658,knn,2.0302554758327913,2.835063930911021
E9Q5F9,mice_elastic,2.198088848254252,2.0585452930737502
E9PU87,knn,1.130372745497072,1.7482117446697851
Q3U7K4,mice_elastic,0.7197332364952941,0.710245786446901
B7ZNA3,knn,0.27727881535449184,1.6882417487912253
